FID,Block Number,x1,y1,dma,Subscription Number,zone,status
3805,4385,32.91199528,24.0953726,3,0,1134,illegal
3806,4386,32.91200353,24.09547399,3,46412,1134,water
3807,4387,32.91215088,24.0954603,3,33681,1134,water
3808,4388,32.91209766,24.09539943,3,11950,1134,water
3809,4389,32.91206349,24.09535316,3,63570,1134,water
3810,4390,32.91212642,24.09534993,3,0,0,
3811,4391,32.91218685,24.09536754,3,11882,1134,water
3812,4392,32.91224552,24.09537298,3,12892,1134,water
3813,4393,32.91227046,24.09556191,3,46439,1134,water
3814,4394,32.9122987,24.09548651,3,15938,1134,water
3815,4395,32.912308,24.09544666,3,0,1134,water
3816,4396,32.91232396,24.09537953,3,45300,1134,water
3817,4397,32.91252723,24.09553505,3,12136,1034,water
3818,4398,32.91262002,24.09556518,3,0,1034,illegal
3819,4399,32.91260414,24.09561211,3,0,0,
3820,4400,32.91258811,24.09566975,3,53062,1134,water
3821,4401,32.91249166,24.09564746,3,11540,1134,water
3822,4402,32.91251009,24.09558463,3,0,0,
3823,4403,32.91269673,24.09561538,3,0,0,
3824,4404,32.91274704,24.0956292,3,0,0,
3825,4405,32.91282617,24.09565188,3,11830,1134,water
3826,4406,32.9128003,24.09572178,3,11840,1134,water
3827,4407,32.91272126,24.09570162,3,14434,1134,water
3828,4408,32.91267411,24.09569007,3,0,0,
3829,4409,32.91248052,24.0957576,3,11433,1134,water
3830,4410,32.91257839,24.09578785,3,45160,1134,water
3831,4411,32.91264539,24.095811,3,12216,1134,water
3832,4412,32.91275305,24.09580755,3,16608,1134,water
3833,4413,32.91272403,24.09587363,3,624898,1134,water
3834,4414,32.91269662,24.09593424,3,624516,1134,water
3835,4415,32.91267729,24.09599057,3,11645,1134,water
3836,4416,32.91259656,24.09592623,3,11540,1134,water
3837,4417,32.91252461,24.09589557,3,24628,1034,water
3838,4418,32.91243455,24.09585346,3,0,1034,illegal
3839,4419,32.91293025,24.09570916,3,11498,1034,water
3840,4420,32.91302745,24.095739,3,24849,1034,water
3841,4421,32.91312143,24.09577467,3,617995,1034,water
3842,4422,32.91320728,24.0958019,3,60698,1034,water
3843,4423,32.91329457,24.09582593,3,0,1034,illegal
3844,4424,32.91335654,24.09584069,3,72983,1034,water
3845,4425,32.91333581,24.09591596,3,12474,1034,water
3846,4426,32.91327298,24.09590408,3,0,0,
3847,4427,32.91320305,24.09588895,3,0,0,
3848,4428,32.9131267,24.09587248,3,58530,1134,water
3849,4429,32.91304113,24.09585811,3,1700,1134,water
3850,4430,32.91307876,24.09597246,3,12402,1034,water
3851,4431,32.91314906,24.09598141,3,0,1034,
3852,4432,32.91322614,24.09599641,3,11405,1034,water
3853,4433,32.91330332,24.09601337,3,51607,1034,water
3854,4434,32.91299846,24.09596708,3,620488,1034,water
3855,4435,32.91288188,24.096001,3,30111,1034,water
3856,4436,32.91279835,24.09599704,3,44561,1034,water
3857,4437,32.91288568,24.09591748,3,718848,1034,water
3858,4438,32.91288753,24.09581425,3,37582,1034,water
3859,4439,32.9129618,24.09583387,3,11373,1034,water
3860,4440,32.91266627,24.09612663,3,622731,1034,water
3861,4441,32.9127485,24.09615521,3,45251,1034,water
3862,4442,32.9128354,24.09616596,3,49522,1034,water
3863,4443,32.91291034,24.0961239,3,11446,1034,water
3864,4444,32.91300634,24.09612691,3,0,1034,
3865,4445,32.91311079,24.09614932,3,44874,1034,water
3866,4446,32.91322575,24.0961276,3,17058,1034,water
3867,4447,32.91319954,24.09622855,3,9011,1034,water
3868,4448,32.9131905,24.09630503,3,45347,1134,water
3869,4449,32.91310729,24.09628378,3,37921,1134,water
3870,4450,32.91301801,24.09624678,3,51363,1134,water
3871,4451,32.91272394,24.0962463,3,0,1134,illegal
3872,4452,32.91264722,24.09621887,3,33900,1134,water
3873,4453,32.91333539,24.09616618,3,33967,1034,water
3874,4454,32.91341511,24.0961818,3,11683,1034,water
3875,4455,32.91350471,24.09622966,3,19214,1134,water
3876,4456,32.91362308,24.09625007,3,11447,1134,water
3877,4457,32.91373797,24.09628531,3,0,1134,illegal
3878,4458,32.91382906,24.09629608,3,0,1134,illegal
3879,4459,32.91390422,24.0962684,3,11567,1034,water
3880,4460,32.91396983,24.09631921,3,50186,1034,water
3881,4461,32.91399228,24.09626748,3,49822,1034,water
3882,4462,32.91409603,24.09627859,3,0,1034,illegal
3883,4463,32.91406835,24.0963464,3,0,0,
3884,4464,32.91404109,24.09642553,3,0,0,
3885,4465,32.91402227,24.09648959,3,0,1034,non-user
3886,4466,32.91410608,24.09653134,3,11671,1034,water
3887,4467,32.91403304,24.09658824,3,60801,1034,water
3888,4468,32.91392952,24.09656105,3,0,1134,illegal
3889,4469,32.91392675,24.09645905,3,11564,1034,water
3890,4470,32.91395879,24.09638916,3,0,1134,illegal
3891,4471,32.91388168,24.09635258,3,44374,1034,water
3892,4472,32.9138552,24.09643967,3,44894,1134,water
3893,4473,32.91379962,24.09642381,3,0,1134,illegal
3894,4474,32.91370835,24.09640935,3,27425,1134,water
3895,4475,32.91361163,24.09638437,3,19464,1134,water
3896,4476,32.91353587,24.09636215,3,44545,1134,water
3897,4477,32.91345612,24.09634818,3,62444,1134,water
3898,4478,32.91333215,24.09633022,3,24179,1034,water
3899,4479,32.91335652,24.09625056,3,1619,1034,water
3900,4480,32.91338959,24.0960494,3,0,1134,illegal
3901,4481,32.91341714,24.09594233,3,33490,1134,water
3902,4482,32.91349071,24.09595902,3,12415,1134,water
3903,4483,32.91357609,24.09597852,3,719955,1134,water
3904,4484,32.91364879,24.09599658,3,0,1134,illegal
3905,4485,32.91370517,24.09600783,3,615140,1134,water
3906,4486,32.91376805,24.09602148,3,0,1134,illegal
3907,4487,32.91382864,24.09603556,3,603477,1134,water
3908,4488,32.91390854,24.09605463,3,0,1134,illegal
3909,4489,32.91398226,24.09607105,3,48081,1034,water
3910,4490,32.91394297,24.09615384,3,11631,1034,water
3911,4491,32.91385692,24.09614073,3,0,1134,illegal
3912,4492,32.91376178,24.09612466,3,0,1134,illegal
3913,4493,32.91368796,24.09611128,3,29224,1134,water
3914,4494,32.91362686,24.09610154,3,0,1134,illegal
3915,4495,32.91354934,24.09608455,3,27877,1134,water
3916,4496,32.9134635,24.09606561,3,24810,1134,water
3917,4497,32.91406361,24.09609413,3,12317,1034,water
3918,4498,32.9141584,24.09611738,3,37326,1034,water
3919,4499,32.91413006,24.096191,3,37498,1034,water
3920,4500,32.91403874,24.09617145,3,14496,1034,water
3921,4501,32.91346019,24.09581444,3,0,0,
3922,4502,32.91352235,24.09573949,3,0,1034,illegal
3923,4503,32.91354602,24.09566764,3,9689,1134,water
3924,4504,32.91365256,24.09573128,3,22441,1134,water
3925,4505,32.91372203,24.09574902,3,10136,1134,water
3926,4506,32.91377009,24.09576512,3,0,1034,illegal
3927,4507,32.91383845,24.09578657,3,0,0,
3928,4508,32.91392754,24.09581652,3,14032,1134,water
3929,4509,32.91400162,24.09584166,3,17341,1034,water
3930,4510,32.91395818,24.0959364,3,74228,1134,water
3931,4511,32.9138843,24.09591723,3,33665,1034,water
3932,4512,32.91380145,24.09589623,3,0,1134,illegal
3933,4513,32.91371317,24.09587589,3,12323,1134,water
3934,4514,32.91361511,24.09585256,3,0,1134,illegal
3935,4515,32.91353042,24.09583017,3,12308,1134,water
3936,4516,32.91408051,24.09586705,3,24306,1034,water
3937,4517,32.91414759,24.09588625,3,14148,1034,water
3938,4518,32.91421548,24.09590724,3,718783,1134,water
3939,4519,32.91427708,24.09592398,3,11628,1134,water
3940,4520,32.91423745,24.09602399,3,66165,1134,water
3941,4521,32.9141808,24.09600631,3,33043,1134,water
3942,4522,32.91411323,24.09598402,3,12306,1134,water
3943,4523,32.91404111,24.09596164,3,44814,1134,water
3944,4524,32.91434015,24.09578392,3,0,1134,illegal
3945,4525,32.91427142,24.09576415,3,0,1134,illegal
3946,4526,32.91418484,24.09574153,3,0,1134,illegal
3947,4527,32.91409987,24.09571839,3,14198,1134,water
3948,4528,32.91402293,24.09569812,3,21292,1134,water
3949,4529,32.91395043,24.09567926,3,60271,1134,water
3950,4530,32.91388625,24.09565768,3,12793,1134,water
3951,4531,32.91382811,24.09561398,3,12801,1134,water
3952,4532,32.91374483,24.09560156,3,44271,1134,water
3953,4533,32.91366824,24.09558121,3,12799,1034,water
3954,4534,32.91359624,24.095553,3,46252,1034,water
3955,4535,32.91353093,24.09553081,3,37347,1034,water
3956,4536,32.91357745,24.09547035,3,33937,1034,water
3957,4537,32.91358994,24.09542098,3,9752,1034,water
3958,4538,32.91367507,24.09547758,3,10131,1134,water
3959,4539,32.91375556,24.09549916,3,29966,1134,water
3960,4540,32.91384169,24.09551017,3,24684,1134,water
3961,4541,32.91395317,24.09552733,3,0,1134,illegal
3962,4542,32.91393755,24.09559292,3,0,1134,illegal
3963,4543,32.91404173,24.09561483,3,37978,1134,water
3964,4544,32.91405862,24.09554876,3,24690,1134,water
3965,4545,32.91412824,24.09559765,3,22478,1134,water
3966,4546,32.914203,24.09561402,3,0,1134,
3967,4547,32.9142649,24.09562718,3,44304,1134,water
3968,4548,32.91435612,24.09559869,3,0,1134,illegal
3969,4549,32.91434569,24.09567827,3,640766,1134,water
3970,4550,32.91448144,24.09561181,3,0,1134,illegal
3971,4551,32.9145514,24.09567206,3,14746,1134,water
3972,4552,32.91461589,24.0956425,3,18027,1134,water
3973,4553,32.9146773,24.09565003,3,14106,1134,water
3974,4554,32.91463765,24.09572813,3,0,1134,illegal
3975,4555,32.9146305,24.09577624,3,0,1134,illegal
3976,4557,32.91461033,24.0958525,3,11464,1134,water
3977,4558,32.91454389,24.09581795,3,14671,1134,water
3978,4560,32.91445852,24.09582203,3,0,1134,illegal
3979,4561,32.91443178,24.09576993,3,49672,1134,water
3980,4562,32.91436972,24.09550289,3,51020,1134,water
3981,4563,32.91427285,24.09547618,3,70285,1034,water
3982,4564,32.91419729,24.09546295,3,56782,1034,water
3983,4565,32.91413948,24.09544988,3,24695,1034,water
3984,4566,32.91408116,24.09543416,3,22454,1034,water
3985,4567,32.91400177,24.09540566,3,14835,1034,water
3986,4568,32.91391697,24.09539036,3,22592,1034,water
3987,4569,32.91385745,24.09536488,3,0,1034,water
3988,4570,32.91376903,24.09527799,3,29364,1034,water
3989,4571,32.91376638,24.09535887,3,0,1034,non-user
3990,4572,32.91369835,24.09533765,3,9715,1034,water
3991,4573,32.91361268,24.09534744,3,0,1034,illegal
3992,4574,32.91363278,24.09530837,3,0,0,
3993,4575,32.91364875,24.09527472,3,14506,1034,water
3994,4576,32.91367154,24.09523628,3,0,0,
3995,4577,32.91373895,24.09519533,3,15718,1034,water
3996,4578,32.91382288,24.09522921,3,44460,1034,water
3997,4579,32.91389264,24.0952581,3,0,0,
3998,4580,32.91396222,24.09525298,3,20694,1034,water
3999,4581,32.91394112,24.09530804,3,0,0,
4000,4582,32.91402988,24.09532778,3,20291,1034,water
4001,4583,32.91404342,24.0952802,3,0,0,
4002,4584,32.91410372,24.09533039,3,20325,1034,water
4003,4585,32.91417113,24.09534448,3,20293,1034,water
4004,4586,32.9142638,24.09537248,3,20188,1034,water
4005,4587,32.91437826,24.09538286,3,722241,1034,water
4006,4588,32.91436928,24.09545181,3,0,0,
4007,4589,32.91822471,24.08980111,1,724126,1046,water
4008,4590,32.91786895,24.09068778,1,0,1135,illegal
4009,4591,32.91920638,24.09086396,1,0,1135,illegal
4010,4592,32.91241272,24.09340462,2,0,1035,non-user
4011,4595,32.91962168,24.09473889,1,0,1135,illegal
4012,4596,32.91965351,24.09488671,1,4596,1135,water
4013,4597,32.91837851,24.09532408,1,0,1135,illegal
4014,4598,32.91829454,24.09533657,1,717889,1135,water
4015,4599,32.91827288,24.09524625,1,724163,1135,water
4016,4600,32.91835773,24.09522542,1,59151,1135,water
4017,4601,32.91945746,24.09662223,1,0,1135,illegal
4018,4602,32.91876647,24.0987824,1,0,1134,illegal
4019,4603,32.91866321,24.09887945,1,0,1134,illegal
4020,4604,32.91865895,24.09893963,1,45992,1134,water
4021,4605,32.91865024,24.0990079,1,4346,1134,water
4022,4606,32.91864828,24.09909878,1,0,1134,illegal
4023,4607,32.91866748,24.09918802,1,603430,1134,water
4024,4608,32.91877221,24.09928573,1,0,1134,illegal
4025,4610,32.91864597,24.09880782,1,0,1134,illegal
4026,4611,32.91868065,24.09871521,1,718877,1134,water
4027,4612,32.91585685,24.09942058,3,30988,1134,water
4028,4614,32.91565382,24.09614779,3,716006,1135,water
4029,4615,32.91533942,24.09573387,3,718784,0,water
4030,4616,32.91446491,24.09569195,3,37333,1134,water
4031,4617,32.91555736,24.09534029,3,0,0,
4032,4618,32.91235304,24.09520059,3,0,0,
4033,4619,32.9122582,24.09473517,3,0,0,
4034,4620,32.91227826,24.09469075,3,0,1034,illegal
4035,4621,32.912275,24.0946118,3,0,0,
4036,4622,32.91232163,24.09462297,3,0,1034,water
4037,4623,32.9123759,24.09460441,3,0,0,
4038,4624,32.91235786,24.09463967,3,0,0,
4039,4625,32.91234438,24.0946673,3,0,0,
4040,4626,32.91009682,24.09216428,2,9084,1035,water
4041,4627,32.9122785,24.09242678,2,0,1035,illegal
4042,4628,32.91251492,24.09211597,2,16372,1035,water
4043,4629,32.91092357,24.09292429,2,59294,1035,water
4044,4630,32.91087035,24.092961,2,37524962,1035,water
4045,4631,32.91083426,24.09294988,2,24521,1035,water
4046,4632,32.9107415,24.09314518,2,44625,1035,water
4047,4633,32.91112468,24.09223213,2,0,1035,water
4048,4634,32.91099459,24.09232458,2,615418,1035,water
4049,4635,32.9109069,24.09242455,2,0,1035,illegal
4050,4636,32.91098035,24.09262883,2,725681,1035,water
4051,4637,32.91090113,24.09254521,2,48490,1035,illegal
4052,4638,32.91083325,24.09225923,2,719810,1035,water
4053,4639,32.91062101,24.09204504,2,612438,1035,water
4054,4640,32.91138075,24.09280156,2,12259,1035,water
4055,4641,32.91133911,24.09281955,2,67958,1035,water
4056,4642,32.91213714,24.09308213,2,618001,1035,water
4057,4643,32.91240365,24.09326884,2,50929,1035,water
4058,4644,32.91262906,24.09392776,3,30650,1035,water
4059,4645,32.91237141,24.09405241,2,18711,1035,water
4060,4646,32.9125057,24.09405989,3,0,1035,illegal
4061,4647,32.91255617,24.09415642,3,717302,1035,water
4062,4648,32.91256133,24.09414131,3,0,1035,illegal
4063,4649,32.91248174,24.0941269,3,718897,1035,water
4064,4650,32.91244257,24.09411553,3,0,1035,illegal
4065,4651,32.91246562,24.09404849,3,29690,1035,water
4066,4652,32.91204817,24.09362492,2,0,1035,illegal
4067,4653,32.91224636,24.09337988,2,22329,1035,water
4068,4654,32.91456798,24.09143216,2,0,1035,non-user
4069,4655,32.91454741,24.09139172,2,0,1035,non-user
4070,4656,32.91520459,24.093171,3,4656,1135,non-user
4071,4657,32.91263008,24.09136207,2,51719,1035,water
4072,4658,32.91393786,24.09115474,2,20126,1035,water
4073,4659,32.91411494,24.09125941,2,24759,1035,water
4074,4660,32.91410556,24.09133151,2,24766,1035,water
4075,4661,32.91383575,24.09156965,2,45454,1035,water
4076,4662,32.91352155,24.09194302,2,49168,1035,water
4077,4663,32.91339825,24.09159724,2,49864,1035,water
4078,4664,32.91178613,24.09382028,2,29121,1035,water
4079,4665,32.91108449,24.09345749,2,13086,1035,water
4080,4666,32.91307887,24.0915423,2,58277,1035,water
4081,4667,32.91306667,24.09306721,2,30102,1035,water
4082,4668,32.91318003,24.09299006,2,0,1035,illegal
4083,4669,32.91277407,24.09410979,3,0,1035,non-user
4084,4670,32.9123511,24.09428233,3,0,1035,illegal
4085,4671,32.91422188,24.09328828,3,37183,1035,water
4086,4672,32.91437281,24.09323203,3,11995,1035,water
4087,4673,32.91213094,24.09427454,2,0,1035,illegal
4088,4674,32.91209143,24.09446302,2,0,1035,illegal
4089,4675,32.91173388,24.09450885,2,73433,1035,water
4090,4676,32.91170656,24.09453498,2,9974,1035,water
4091,4677,32.9116116,24.09451476,2,19536,1035,water
4092,4678,32.91197546,24.0943356,2,21087,1035,water
4093,4679,32.91200639,24.09429033,2,30865,1035,water
4094,4680,32.91184609,24.0942333,2,0,1035,illegal
4095,4681,32.91184085,24.09429264,2,11553,1035,water
4096,4682,32.9118368,24.09434023,2,56446,1035,water
4097,4683,32.91183336,24.09441055,2,11206,1035,water
4098,4684,32.91190073,24.09434677,2,603427,1035,water
4099,4685,32.91190433,24.09431741,2,0,1035,illegal
4100,4686,32.91191709,24.09422318,2,0,1035,illegal
4101,4687,32.91164978,24.09444036,2,0,1035,illegal
4102,4688,32.91159512,24.0944163,2,46401,1035,water
4103,4689,32.91135012,24.09437957,2,0,1035,non-user
4104,4690,32.91111471,24.09403872,2,11789,1035,water
4105,4691,32.91123886,24.09399472,2,722226,1035,water
4106,4692,32.9112065,24.0939915,2,48336,1035,water
4107,4693,32.9111518,24.09411978,2,68008,1035,water
4108,4694,32.91157273,24.09418503,2,69688,1035,water
4109,4695,32.91159836,24.09418519,2,69684,1035,water
4110,4696,32.91167032,24.09392758,2,717883,1035,water
4111,4697,32.91156809,24.0939159,2,45558,1035,water
4112,4698,32.91146968,24.0939001,2,11849,1035,water
4113,4699,32.91132345,24.09398068,2,12121,1035,water
4114,4700,32.91126921,24.09393559,2,0,1035,illegal
4115,4701,32.91134376,24.0939432,2,0,1035,illegal
4116,4702,32.914923,24.09344374,3,603403,1135,water
4117,4703,32.91500731,24.09336315,3,70297,1135,water
4118,4704,32.91471624,24.09347445,3,22386,1135,water
4119,4705,32.91484088,24.09301487,3,4705,1135,illegal
4120,4706,32.91497243,24.09305532,3,724553,1135,water
4121,4707,32.91510122,24.09298276,3,23373,1135,water
4122,4708,32.91441272,24.09177101,2,719910,1035,water
4123,4709,32.9144126,24.09166348,2,22096,1035,water
4124,4710,32.91435461,24.09159856,2,0,1035,illegal
4125,4711,32.91435794,24.09150541,2,623875,1035,water
4126,4712,32.9142726,24.09154348,2,0,1035,illegal
4127,4713,32.91426603,24.09146297,2,33929,1035,water
4128,4714,32.91407996,24.09295184,3,47318,1035,water
4129,4715,32.91474375,24.09177829,2,0,1035,non-user
4130,4716,32.9145917,24.09184521,2,0,1035,illegal
4131,4717,32.91455569,24.09186026,2,0,1035,non-user
4132,4718,32.91460967,24.09196956,2,0,1035,illegal
4133,4719,32.91463804,24.09195508,2,0,1035,illegal
4134,4720,32.91466864,24.0919369,2,629836,1035,water
4135,4721,32.91479198,24.09187689,2,66280,1035,water
4136,4722,32.91487645,24.09217295,2,0,1035,non-user
4137,4723,32.9147467,24.09239838,2,716652,1035,water
4138,4724,32.91457924,24.092568,3,0,1035,illegal
4139,4725,32.91473069,24.09253566,3,724156,1035,water
4140,4726,32.91527357,24.09257766,2,609295,1135,water
4141,4727,32.91541655,24.09252493,2,0,1135,non-user
4142,4728,32.91544934,24.09251455,2,603592,1135,water
4143,4729,32.91558328,24.09246974,2,0,1135,non-user
4144,4730,32.91555743,24.09239181,2,10871,1135,water
4145,4731,32.9154185,24.09244374,2,72756,1135,water
4146,4732,32.91538612,24.09245324,2,0,1135,non-user
4147,4733,32.9152497,24.09249989,2,0,1135,illegal
4148,4734,32.91545412,24.09213715,2,0,1135,illegal
4149,4735,32.9154288,24.09214416,2,638865,1135,water
4150,4736,32.91531274,24.09218085,2,10609,1135,water
4151,4737,32.91527596,24.09219358,2,0,1135,illegal
4152,4738,32.91513812,24.0922465,2,6153,1135,water
4153,4739,32.91510671,24.09217717,2,0,1135,illegal
4154,4740,32.91526011,24.09212071,2,59390,1135,water
4155,4741,32.91528879,24.09211048,2,10824,1135,water
4156,4742,32.91539517,24.09206382,2,10730,1135,water
4157,4743,32.91542085,24.09205582,2,603419,1135,water
4158,4744,32.91501027,24.09189634,2,40,1135,water
4159,4745,32.9149778,24.09183713,2,10821,1135,water
4160,4746,32.91517301,24.09184156,2,10512,1135,water
4161,4747,32.91514702,24.09185137,2,58753,1135,water
4162,4748,32.91532585,24.09178278,2,0,1135,
4163,4749,32.91541966,24.09185078,2,24,1135,water
4164,4750,32.91527864,24.09173438,2,0,1135,non-user
4165,4751,32.91531738,24.09163118,2,10902,1135,water
4166,4752,32.91516264,24.09169046,2,10026,1135,water
4167,4753,32.91513548,24.09177549,2,22,1135,water
4168,4754,32.9151598,24.09176803,2,30810,1135,water
4169,4755,32.91509141,24.09175635,2,60860,1135,water
4170,4756,32.91488488,24.09178614,2,0,1135,illegal
4171,4757,32.91500665,24.09182509,2,24003,1135,water
4172,4758,32.91497201,24.09154803,2,10095,1135,water
4173,4759,32.91494698,24.09155762,2,0,1135,illegal
4174,4760,32.91476575,24.09149828,2,603528,1135,water
4175,4761,32.91484079,24.0915017,2,0,1135,illegal
4176,4762,32.91501633,24.09145462,2,13,1135,water
4177,4763,32.9150253,24.0914003,2,603407,1135,water
4178,4764,32.91511518,24.09141065,2,10820,1135,water
4179,4765,32.914871,24.09157572,2,603514,1135,water
4180,4766,32.91514685,24.0914023,2,10856,1135,water
4181,4767,32.91515968,24.09147118,2,27127,1135,water
4182,4768,32.91474088,24.09124314,2,0,1135,illegal
4183,4769,32.91491632,24.09117875,2,9784,1135,water
4184,4770,32.91494483,24.09116823,2,10668,1135,water
4185,4771,32.9150369,24.09113799,2,0,1135,illegal
4186,4772,32.91505487,24.09113236,2,4772,1135,water
4187,4773,32.91506331,24.09105513,2,10027,1135,water
4188,4774,32.91504489,24.09106024,2,603727,1135,water
4189,4775,32.91484243,24.0911299,2,677871,1135,water
4190,4776,32.91481068,24.09114207,2,13240,1135,water
4191,4778,32.91470432,24.09118805,2,16453,1135,water
4192,4779,32.91472396,24.0911805,2,13387,1135,water
4193,4780,32.91371998,24.09441149,3,11984,1035,water
4194,4781,32.91351919,24.09451624,3,12784,1035,water
4195,4782,32.91355541,24.0945159,3,30273,1035,water
4196,4783,32.91443157,24.09389618,3,30635,1035,water
