Block Number,X,Y,DMA,Zone,Status
3292,32.91796556,24.10018947,1,1134,illegal connection
3293,32.91802384,24.10018602,1,1134,illegal connection
3294,32.91807735,24.10016935,1,1134,non-user
3295,32.91785224,24.10038236,1,1134,illegal connection
3296,32.91785843,24.10032516,1,1134,illegal connection
3297,32.91793677,24.10035393,1,1134,illegal connection
3298,32.91799053,24.10035446,1,1134,illegal connection
3299,32.91783376,24.10043502,1,1134,water meter
3300,32.917852,24.10049477,1,1134,illegal connection
3301,32.91784422,24.10057788,1,1134,illegal connection
3302,32.91782385,24.10066221,1,1134,water meter
3303,32.91780758,24.1007243,1,1134,illegal connection
3304,32.91778623,24.10080539,1,1134,illegal connection
3305,32.91777479,24.10092551,1,1134,water meter
3308,32.91774716,24.10103879,1,1134,water meter
3309,32.91772844,24.10112557,1,1134,illegal connection
3311,32.91770077,24.10121197,1,1134,water meter
3312,32.91762977,24.10160905,1,1134,water meter
3313,32.91762487,24.10176597,1,1134,illegal connection
3314,32.91764227,24.10203113,1,1135,illegal connection
3315,32.91743733,24.09603595,3,1134,water meter
3316,32.91751062,24.0960316,3,1134,non-user
3317,32.9176038,24.09602907,3,1134,water meter
3318,32.91761438,24.09616022,3,1134,water meter
3319,32.91762664,24.09624714,3,1134,non-user
3320,32.91750063,24.09626137,3,1134,water meter
3321,32.91741778,24.09626971,3,1134,illegal connection
3322,32.9174067,24.09618648,3,1134,illegal connection
3323,32.91748707,24.09617758,3,1134,water meter
3325,32.9176103,24.09640074,3,1134,water meter
3327,32.91765399,24.0965237,3,1134,water meter
3329,32.91748881,24.09653692,3,1134,water meter
3330,32.91744493,24.09641383,3,1134,water meter
3333,32.91767036,24.09665749,3,1134,water meter
3334,32.91769882,24.09672356,3,1134,illegal connection
3335,32.91770932,24.0967911,3,1134,water meter
3336,32.91771222,24.09685712,3,1134,water meter
3337,32.91771847,24.09693433,3,1134,water meter
3338,32.91772256,24.09701207,3,1134,illegal connection
3339,32.91772644,24.09707699,3,1134,water meter
3340,32.91773323,24.09713885,3,1134,water meter
3341,32.91773605,24.0972141,3,1134,water meter
3342,32.9177332,24.0973055,1,1134,water meter
3343,32.91772954,24.09745578,3,1134,water meter
3345,32.91772817,24.09758749,3,1134,water meter
3346,32.91772613,24.09772442,3,1134,water meter
3347,32.91772577,24.09781404,3,1134,
3348,32.91771851,24.09792405,3,1134,water meter
3349,32.91770502,24.09801622,3,1134,water meter
3350,32.9176891,24.09809788,3,1134,water meter
3351,32.91767201,24.0981893,3,1134,illegal connection
3352,32.91760218,24.09827547,3,1134,illegal connection
3353,32.91759241,24.09838937,3,1134,water meter
3354,32.91759001,24.09849493,3,1134,water meter
3355,32.91759976,24.09857453,3,1134,water meter
3356,32.91760754,24.09864506,3,1134,water meter
3357,32.91761468,24.0987016,3,1134,
3358,32.91756512,24.09879135,3,1134,water meter
3360,32.91757276,24.09818301,3,1134,non-user
3361,32.91758006,24.09809278,3,1134,water meter
3362,32.91758856,24.0980065,3,1134,illegal connection
3363,32.91763036,24.09791872,3,1134,water meter
3364,32.91762896,24.09777329,3,1134,water meter
3365,32.91762528,24.09769153,3,1134,illegal connection
3366,32.91762169,24.09760336,3,1134,water meter
3367,32.91761682,24.09751188,3,1134,illegal connection
3368,32.91760798,24.09741014,3,1134,water meter
3369,32.91759892,24.09732132,3,1134,water meter
3370,32.91759555,24.09724271,3,1134,water meter
3371,32.91759224,24.09716386,3,1134,illegal connection
3372,32.91758916,24.09707384,3,1134,water meter
3373,32.91758687,24.09696935,3,1134,illegal connection
3374,32.91758209,24.09684936,3,1134,illegal connection
3375,32.91756409,24.09672412,3,1134,water meter
3376,32.91745998,24.09837681,3,1134,water meter
3377,32.91739519,24.09844994,3,1134,water meter
3378,32.91736894,24.0983696,3,1134,
3379,32.91740052,24.09826676,3,1134,illegal connection
3383,32.91740396,24.09796676,3,1134,water meter
3384,32.91733048,24.09809244,3,1134,water meter
3385,32.91741062,24.09817832,3,1134,water meter
3386,32.91732167,24.09791118,3,1134,illegal connection
3388,32.91746504,24.09787263,3,1134,illegal connection
3389,32.91722442,24.09787156,3,1134,water meter
3390,32.91708221,24.09779731,3,1134,illegal connection
3391,32.91719539,24.09776382,3,1134,illegal connection
3392,32.91727947,24.09773427,3,1134,non-user
3393,32.91735559,24.09770974,3,1134,illegal connection
3395,32.91746252,24.097667,3,1134,water meter
3396,32.91751172,24.09775515,3,1134,water meter
3397,32.91744783,24.09776563,3,1134,illegal connection
3398,32.91739073,24.09780346,3,1134,water meter
3399,32.91732339,24.09782982,3,1134,illegal connection
3400,32.91691819,24.09789602,3,1134,water meter
3401,32.91679604,24.09797247,3,1134,water meter
3402,32.91683346,24.09783747,3,1134,water meter
3403,32.91674324,24.09775759,3,1134,water meter
3404,32.91667743,24.09769107,3,1134,water meter
3405,32.91665372,24.09762823,3,1134,water meter
3406,32.91656358,24.09759454,3,1134,illegal connection
3407,32.91648744,24.09749016,3,1134,water meter
3408,32.91655433,24.09750148,3,1134,water meter
3409,32.91665187,24.09752239,3,1134,water meter
3410,32.91676985,24.0975335,3,1134,illegal connection
3411,32.91686736,24.0975082,3,1134,water meter
3412,32.91700508,24.09757222,3,1134,illegal connection
3413,32.91710807,24.09754531,3,1134,water meter
3414,32.91718729,24.09752492,3,1134,illegal connection
3415,32.9172707,24.09750429,3,1134,illegal connection
3416,32.91740984,24.09747432,3,1134,water meter
3418,32.91747091,24.09756577,3,1134,water meter
3419,32.91737703,24.09757903,3,1134,illegal connection
3420,32.91728554,24.09759379,3,1134,illegal connection
3421,32.91720905,24.09760966,3,1134,illegal connection
3422,32.91713711,24.09762635,3,1134,illegal connection
3423,32.91703803,24.09765541,3,1134,illegal connection
3424,32.91692883,24.09768599,3,1134,illegal connection
3425,32.91686373,24.09760976,3,1134,illegal connection
3428,32.91668563,24.09736317,3,1134,illegal connection
3429,32.91677968,24.09736521,3,1134,water meter
3430,32.91707438,24.09740258,3,1134,water meter
3431,32.91695573,24.09734684,3,1134,non-user
3432,32.91706444,24.09731557,3,1134,illegal connection
3433,32.91708776,24.09724531,3,1134,water meter
3434,32.91695247,24.09717968,3,1134,water meter
3435,32.91685665,24.09718123,3,1134,non-user
3436,32.91676083,24.09709416,3,1134,water meter
3437,32.91667941,24.09707869,3,1134,water meter
3438,32.91656566,24.09698402,3,1134,water meter
3441,32.91631955,24.09678466,3,1134,water meter
3442,32.91629429,24.0968373,3,1134,water meter
3447,32.91643355,24.09700075,3,1134,
3448,32.91642252,24.09717654,3,1134,water meter
3450,32.91632285,24.09721273,3,1134,water meter
3451,32.91626739,24.09706775,3,1134,illegal connection
3453,32.9162592,24.09693978,3,1134,water meter
3454,32.9162638,24.09688756,3,1134,water meter
3455,32.91631841,24.09673202,3,1134,water meter
3456,32.91627526,24.09666836,3,1134,water meter
3458,32.91633013,24.09663685,3,1134,water meter
3459,32.91643182,24.09665496,3,1134,water meter
3460,32.91650588,24.09665621,3,1134,water meter
3461,32.91658945,24.0966387,3,1134,water meter
3462,32.91649648,24.09676025,3,1134,water meter
3463,32.91654074,24.0968373,3,1134,water meter
3464,32.91654364,24.09691389,3,1134,water meter
3465,32.91685234,24.09710225,3,1134,water meter
3466,32.91688598,24.09701177,3,1134,water meter
3467,32.91682043,24.09697139,3,1134,illegal connection
3468,32.91672566,24.09692086,3,1134,illegal connection
3469,32.91667523,24.09678677,3,1134,illegal connection
3472,32.91675795,24.09670222,3,1134,water meter
3473,32.91681795,24.0968378,3,1134,illegal connection
3474,32.91689522,24.09683929,3,1134,water meter
3476,32.91698951,24.09682715,3,1134,water meter
3477,32.91698538,24.09692065,3,1134,water meter
3478,32.91699489,24.09696969,3,1134,illegal connection
3479,32.91703114,24.09705041,3,1134,water meter
3481,32.91695583,24.09711368,3,1134,water meter
3482,32.91711079,24.09718164,3,1134,water meter
3483,32.91718093,24.09737672,3,1134,water meter
3484,32.9172503,24.09724884,3,1134,water meter
3485,32.9173366,24.09723256,3,1134,water meter
3486,32.9174325,24.09721896,3,1134,water meter
3487,32.9174461,24.09731755,3,1134,water meter
3488,32.91734107,24.09734061,3,1134,illegal connection
3489,32.91727289,24.09735559,3,1134,illegal connection
3490,32.91722728,24.09711451,3,1134,water meter
3491,32.91724078,24.09702307,3,1134,water meter
3492,32.91722159,24.09694699,3,1134,illegal connection
3493,32.91715098,24.09688139,3,1134,water meter
3494,32.91713644,24.09678693,3,1134,water meter
3495,32.91724791,24.09675652,3,1134,illegal connection
3497,32.91738518,24.09674485,3,1134,water meter
3498,32.91740934,24.09685822,3,1134,illegal connection
3499,32.91740411,24.09697503,3,1134,water meter
3500,32.91742477,24.09709195,3,1134,water meter
3502,32.91731114,24.09710597,3,1134,water meter
3503,32.91733424,24.09661201,3,1134,illegal connection
3504,32.91719989,24.09658722,3,1134,water meter
3506,32.91710359,24.09659536,3,1134,illegal connection
3507,32.91703903,24.09664403,3,1134,illegal connection
3508,32.91695015,24.09662829,3,1134,water meter
3510,32.91688416,24.0965569,3,1134,water meter
3511,32.91678873,24.09655649,3,1134,water meter
3512,32.91670694,24.09656281,3,1134,non-user
3513,32.91665986,24.09644922,3,1135,non-user
3515,32.91672835,24.09645208,3,1134,illegal connection
3516,32.91679472,24.09644929,3,1134,illegal connection
3517,32.91688658,24.09644555,3,1134,water meter
3518,32.9169951,24.09644076,3,1134,illegal connection
3519,32.91710623,24.09642654,3,1134,illegal connection
3520,32.91718753,24.0964234,3,1135,illegal connection
3521,32.91729656,24.09637383,3,1134,illegal connection
3523,32.91731809,24.09651113,3,1134,illegal connection
3524,32.9172387,24.09623647,3,1134,illegal connection
3525,32.91708879,24.09622407,3,1134,water meter
3526,32.9169719,24.09623317,3,1134,illegal connection
3527,32.91684789,24.09628751,3,1134,water meter
3528,32.91674585,24.09627156,3,1134,water meter
3529,32.91667131,24.09624831,3,1134,illegal connection
3530,32.91655369,24.09622166,3,1134,illegal connection
3531,32.9164425,24.09619941,3,1134,water meter
3532,32.91630569,24.09617449,3,1134,water meter
3534,32.91615142,24.09618067,3,1134,water meter
3536,32.91604457,24.09616029,3,1134,water meter
3537,32.91594555,24.09615303,3,1134,illegal connection
3538,32.91587151,24.09615089,3,1134,water meter
3539,32.91597623,24.09606441,3,1134,water meter
3540,32.9160663,24.09606438,3,1134,water meter
3541,32.91614047,24.09606016,3,1134,water meter
3542,32.91625662,24.09596035,3,1134,water meter
3543,32.91638928,24.09600223,3,1134,illegal connection
3544,32.91647979,24.09591815,3,1134,water meter
3545,32.91656013,24.09574239,3,1134,illegal connection
3546,32.9165478,24.09562967,3,1134,water meter
3547,32.91653069,24.09555689,3,1134,water meter
3548,32.91651165,24.09547864,3,1134,water meter
3549,32.91665177,24.09550861,3,1134,water meter
3550,32.91666188,24.09560729,3,1134,water meter
3551,32.91665927,24.09573368,3,1134,water meter
3552,32.91661497,24.09586211,3,1134,illegal connection
3553,32.91660915,24.09595225,3,1134,water meter
3554,32.91653834,24.0960519,3,1134,illegal connection
3555,32.91666246,24.09609228,3,1134,illegal connection
3556,32.91676236,24.09609253,3,1134,illegal connection
3557,32.91686433,24.09609766,3,1134,illegal connection
3558,32.9169723,24.09609774,3,1134,illegal connection
3559,32.91708779,24.09609747,3,1134,illegal connection
3560,32.91720675,24.09614565,3,1134,water meter
3561,32.91729592,24.09615886,3,1134,water meter
3562,32.91727791,24.09601942,3,1134,water meter
3563,32.91718722,24.0959645,3,1134,illegal connection
3564,32.91711351,24.09595503,3,1134,illegal connection
3565,32.91703949,24.09594311,3,1134,water meter
3566,32.91696869,24.09593355,3,1134,water meter
3567,32.9168756,24.09592921,3,1134,illegal connection
3568,32.91677113,24.09591848,3,1134,illegal connection
3569,32.91678315,24.09579492,3,1134,illegal connection
3570,32.91683703,24.09573618,3,1134,illegal connection
3571,32.91682005,24.09563249,3,1134,water meter
3572,32.91697089,24.09583325,3,1134,water meter
3573,32.91700782,24.09573453,3,1134,water meter
3574,32.91708679,24.09579799,3,1134,water meter
3575,32.91725054,24.0958668,3,1134,water meter
3577,32.9163189,24.09535207,3,1134,water meter
3578,32.91621259,24.09538215,3,1134,illegal connection
3579,32.91614204,24.09540622,3,1134,water meter
3580,32.91606018,24.09546073,3,1134,water meter
3581,32.91605758,24.09537803,3,1134,water meter
3582,32.91604629,24.09528816,3,1134,illegal connection
3583,32.91614577,24.09527089,3,1134,water meter
3585,32.91627594,24.09524029,3,1134,illegal connection
3586,32.91636907,24.09553723,3,1134,water meter
3587,32.91629968,24.09566952,3,1134,water meter
3588,32.91642744,24.09575701,3,1134,illegal connection
3589,32.91630028,24.09578548,3,1134,illegal connection
3590,32.91617054,24.09581842,3,1134,water meter
3591,32.91608865,24.09572503,3,1134,water meter
3592,32.91604959,24.09563796,3,1134,illegal connection
3593,32.91614171,24.09560654,3,1134,illegal connection
3594,32.91624957,24.09557527,3,1134,illegal connection
3595,32.91609553,24.09592369,3,1134,illegal connection
3596,32.9159975,24.09595549,3,1134,water meter
3597,32.91591022,24.09596397,3,1134,water meter
3598,32.91583855,24.09599829,3,1134,water meter
3599,32.91574443,24.09604154,3,1134,water meter
3600,32.91564366,24.09604458,3,1134,water meter
3601,32.91554868,24.09605,3,1134,water meter
3602,32.91546525,24.09605572,3,1134,water meter
3603,32.9155275,24.09597962,3,1134,water meter
3604,32.91559253,24.09590608,3,1134,water meter
3605,32.91552053,24.09578245,3,1134,illegal connection
3606,32.91560069,24.09577707,3,1134,water meter
3608,32.91569333,24.09574036,3,1134,water meter
3609,32.91577799,24.09571891,3,1134,water meter
3611,32.91588568,24.09568865,3,1134,water meter
3613,32.9159227,24.09575921,3,1134,water meter
3619,32.91577292,24.09590657,3,1134,water meter
3620,32.91590269,24.09587957,3,1134,illegal connection
3622,32.91601053,24.09585962,3,1134,illegal connection
3623,32.91575092,24.09616912,3,1134,illegal connection
3624,32.915656,24.09621131,3,1134,illegal connection
3625,32.91559052,24.09630675,3,1134,illegal connection
3626,32.9157727,24.09631365,3,1134,illegal connection
3627,32.91585979,24.0964009,3,1134,illegal connection
3628,32.9157563,24.09641891,3,1134,illegal connection
3629,32.91565049,24.09642639,3,1134,illegal connection
3630,32.91556892,24.09646644,3,1134,illegal connection
3631,32.91567181,24.09653294,3,1134,water meter
3632,32.91579306,24.09652563,3,1134,water meter
3633,32.91590574,24.09651529,3,1134,water meter
3634,32.91543796,24.0964776,3,1134,water meter
3635,32.91533716,24.09653506,3,1134,illegal connection
3636,32.91525107,24.09649848,3,1134,water meter
3637,32.91532872,24.09644755,3,1134,illegal connection
3638,32.91536603,24.09637194,3,1134,water meter
3639,32.91547212,24.09629554,3,1134,water meter
3640,32.91550428,24.09616657,3,1134,water meter
3641,32.91597472,24.09631961,3,1134,water meter
3642,32.9160975,24.09636416,3,1134,water meter
3643,32.91621058,24.09636342,3,1134,water meter
3644,32.91629766,24.09637732,3,1134,water meter
3645,32.91636397,24.09639605,3,1134,water meter
3646,32.91643709,24.09641482,3,1134,water meter
3647,32.91652823,24.09643974,3,1134,water meter
3648,32.91655604,24.09653418,3,1134,water meter
3649,32.91647111,24.09652177,3,1134,illegal connection
3650,32.91640608,24.09651154,3,1134,water meter
3651,32.9163304,24.09650231,3,1134,water meter
3652,32.91626142,24.0964959,3,1134,water meter
3653,32.9161829,24.09649389,3,1134,water meter
3654,32.91610314,24.09649687,3,1134,water meter
3655,32.91602667,24.09649804,3,1134,water meter
3656,32.91597451,24.09639918,3,1134,water meter
3657,32.91615828,24.0966228,3,1134,illegal connection
3658,32.91613486,24.09671464,3,1135,
3659,32.91612069,24.09678171,3,1135,water meter
3660,32.91611291,24.09688139,3,1135,non-user
3661,32.9160306,24.09692489,3,1134,illegal connection
3662,32.91592489,24.09692227,3,1134,illegal connection
3663,32.91582607,24.09691496,3,1134,illegal connection
3664,32.91573521,24.0968959,3,1135,water meter
3665,32.91566301,24.09686896,3,1135,water meter
3666,32.91591604,24.09684837,3,1135,water meter
3667,32.91599757,24.09676315,3,1134,non-user
3668,32.91589911,24.09675606,3,1135,water meter
3669,32.91580713,24.09676092,3,1134,water meter
3670,32.91571604,24.09677216,3,1134,illegal connection
3671,32.91584981,24.09666328,3,1134,illegal connection
3672,32.91598846,24.09665411,3,1134,water meter
3673,32.91607017,24.09663502,3,1135,water meter
3676,32.9155567,24.09674605,3,1135,water meter
3677,32.91550825,24.09683281,3,1134,water meter
3678,32.91549545,24.09690295,3,1134,water meter
